;marca;preco
160;Fonte Notebook Dell La65ns2-01 65w Pa-1650-02pb W8nw3 4.5 Mm X 3.0 Mm;R$ 69,90
161;"Apple Macbook Pro 13"" (M2 Da Apple, Com 8 CPU, 10 GPU, 8GB RAM, 256GB SSD) - Cinza-espacial";R$ 9.499,99
162;Fonte De Alimentação Universal 9 + 1 Plugues 120w;R$ 52,80
163;Notebook Gamer Acer An515-57-52zq, IPS 144HZ, I5, 8GB, SSD 512GB, Tela 15.6, GTX 1650, Linux;R$ 4.319,10
164;Notebook Dell 15 Vostro 3510, Intel Core I5-1135G7, 8GB RAM, SSD 256GB, Windows 10 Pro, Cinza - 210-Bcdk-Nbv34;R$ 4.799,00
165;Notebook Lenovo Ultrafino IdeaPad 3i Intel Core i5-10210U, NVIDIA GeForce MX330, 8GB, SSD 256GB, Windows 11, 15.6, Prata - 82BS000KBR;R$ 4.299,99
166;Notebook Lenovo Ultrafino IdeaPad 3 Ryzen 5-5500U, 8GB RAM, SSD 256GB, Tela 15.6 Full HD, Windows 11, Prata - 82MF0003BR;R$ 3.699,99
167;Notebook Acer Aspire 3, Intel Core I3 11ª Gen, 4GB, SSD 256GB, 15.6 Full HD, Windows 11 Home - A315-58-38SD;R$ 3.069,90
168;Notebook Samsung Book 15.6 FHD Intel Celeron 6305, 256GB RAM, SSD 4GB, Windows 11 Home, Cinza Chumbo - Np550xda-kp3br;R$ 1.844,10
169;Fonte Carregador Fy Para Notebook Lenovo Ideapad 330 330s 65w;R$ 119,09
170;Fonte Carregador Dell La65ns2-01 65w Pa-1650-02pb W8nw3 65w.;R$ 69,90
171;Notebook HP 250 G8 I3-1005g1, 128GB, SSD 4GB, Tela 15.6 polegadas HD, Windows 10 Pro, Prata - 4n0z7laak4;R$ 2.649,90
172;Notebook Samsung Galaxy Book S, Intel Core I5, RAM 8GB, SSD 256GB, 13.3pol, Intel UHD Graphics G7, Windows 11 Home, Cinza - NP767XCM-K03BR;R$ 4.050,90
173;Carregador Fonte Notebook Universal 12v A 24v Bivolt Flex 505a;R$ 160,74
174;Notebook Samsung Galaxy Book S, Intel Core i5-L16G7, 8GB RAM, SSD 256GB, 13.3 Full HD, Windows 11 - NP767XCM-K03BR;R$ 6.699,99
175;Notebook VAIO FE15 Intel Core i7-1255U, 8GB RAM, SSD 256GB, 15.6 Full HD, Windows 11 Home SL, Cinza - VJFE54F11X-B1711H;R$ 4.199,99
176;Notebook VAIO FE14 Intel Core i7-1195G7, 16GB RAM, SSD 512GB, 14 Full HD, Linux, Cinza - VJFE45F11X-B0721H;R$ 4.399,99
177;Notebook Asus Intel Core i5-1035G1, 8GB RAM, SSD 512GB, 15.6 Full HD NanoEdge, Geforce MX130, Windows 11 Home, Cinza - X515JF-EJ389W;R$ 3.999,99
178;Usado: Notebook HP Probook, Intel Core I5-6300u, 8GB, SSD 256GB, Windows 10 Pro, Bronze - L8u43av8GB - Recertificado;R$ 1.909,00
179;Notebook Acer, Intel Celeron N4500, 4GB, 128GB, 14 Polegadas Full HD, Windows 11 Pro, Prata - A314-35-C1W1;R$ 1.729,00
180;Notebook Dell Inspiron 15 3000 Intel Core i7 8GB;R$ 3.870,00
181;Notebook Asus Zenbook 14 Oled, Intel Core I7, 16GB, SSD 1TB, Tela 14 Full HD, Windows 11, Azul Escuro - Ux3402za-Km532w;R$ 8.258,35
182;Macbook Air Chip Apple M1 8c Cpu 7c Gpu, 16GB RAM, 512GB, Cinza Espacial;R$ 11.589,99
183;Fonte Carregador Para HP Pavilion HP 240 G7 19.5v 3.33a 761, Voltagem De Entrada;R$ 102,00
184;Notebook Gigabyte AERO 15 OLED - NVIDIA® Studio GeForce RTX 3060, Intel Core i7-11800H, 16GB, SSD 512GB, 15.6 OLED 4K, Win 10 Pro - KD-72BR623SP;R$ 13.999,99
185;Notebook Positivo Motion Q4128c Intel Atom Quad-core 4 GB RAM, 14.1 Polegadas, Windows 10 Home, Vermelho - Inclui Microsoft 365;R$ 1.199,00
186;Fonte Carregador 19.5V, Para Notebook Dell Inspiron 13, 14, 15, 3000, 5000, 7000, 11, 3000, 3.34A, 65W, 4.5x3.0;R$ 142,99
187;Notebook Lenovo, Ideapad Gaming 3i I5-11300h, 8GB, 512GB, SSD Rtx 3050, 4GB, 15.6'' FHD, Wva, Linux - 82mgs00300;R$ 4.822,09
188;Notebook Ideapad Gaming 3i I5-11300h, 16GB, 512GB SSD, RTX 3050 4GB, 15.6 FHD Wva, Linux - 82mgs00400;R$ 5.368,09
189;Bateria Selada Elgin, P/ Nobreak, Vrla, 12v 4.5ah - 82312;R$ 70,47
190;Notebook Ultra, Com Windows 11 Home, Processador Intel Core I3, 8GB 240GB SSD, Tela 14,1 Pol. HD + Tecla Netflix Prata - Ub445;R$ 2.203,36
191;Macbook Pro Apple M2,  Mneh3ll 2022 De 13.3 M2, 8GB, SSD 256GB - Space Gray;R$ 10.799,10
192;Notebook Lenovo, Ideapad Gaming 3i, I7-11370h, 16GB, 512GB, Ssd Rtx 3050 4GB 15.6'', FHD Wva W11 - 82mg0003br;R$ 6.369,09
193;Notebook Acer Swift 3, Intel Core i5, 8GB, 1TB SSD, Tela 14 Full HD, Windows 11 - SF314-511-561N;R$ 4.049,10
194;Notebook Asus, Intel Core I3 1005g1, 8GB, 256GB SSD, Tela De 15.6 HD, Cinza - X515ja-br2751w;R$ 2.871,53
195;Notebook Acer Aspire 5, Intel Core i3-1005g1, 4GB RAM, SSD 128GB, Tela 14 Polegadas, Windows 10 - Recertificado Ouro;R$ 2.089,00
196;Macbook Apple Air 2022 M2 Mly13ll/a, 8GB, 256GB, M2 10-core, Gpu Estelar;R$ 8.499,00
197;Suporte De Notebook Bright Dobrável Com 10 Posições De Ajustes Preto - Bc003;R$ 44,99
198;Notebook Samsung Ci7, Intel Core I7 1165g7, 8GB, 256GB SSD, Tela 15.6 Full HD - Np550xda-xu1br;R$ 3.963,23
199;Notebook Samsung Chromebook, Intel Celeron N4020, 4GB, 32GB, 11.6 Polegadas HD LED - XE310XBA-KT3BR;R$ 1.499,90
200;"Notebook Acer Aspire 5 Intel Core i5 10A 10210U 4.20Ghz, 8GB RAM, SSD 256GB, Tela 15.6"" Full HD, Placa de vídeo Geforce MX 250 2GB GDDR5, Windows 11, Prata - A515-54G-55HW";R$ 4.795,20
201;Notebook Acer Aspire 3, Intel Celeron N4020 Dual Core, 4GB, SSD 128GB, 15.6 HD, Windows 11, Preto - A315-34-C2BV;R$ 1.915,72
202;"Notebook Lenovo Ideapad 3i 15ITL, I3 1115G4, 4GB, 256GB, 15.6"", Windows 11 - 82md000abr";R$ 2.421,11
203;"PC Gamer Completo Fácil AMD Ryzen 5, 5600g, 3.9ghz, Radeon Vega 7, 16GB DDR4, SSD 960GB, Fonte 500w - Monitor 19"" Kit Gamer";R$ 3.348,15
204;Notebook Gamer ASUS ROG STRIX G16 Intel Core i9-13980HX, GeForce RTX 4060, 16GB RAM, SSD 512GB, 16 Full HD IPS 165Hz, Win 11, Cinza - G614JV-N3094W;R$ 16.199,99
205;"Notebook Lenovo Ideapad 3i, Intel Core I3-10110U, UHD Graphics, 4GB RAM, HD 1TB, 15.6"" HD, Windows 10 Home, Prata - 82BS0002BR";R$ 2.696,07
206;Notebook Compaq Presario 452, Intel Core I5, 8GB, 1TB, 14 Polegadas LED HD, Linux, Cinza;R$ 3.079,00
207;Notebook Ideapad Gaming 3 R7-5800h, 16GB, 512GBSSD Gtx 1650 4GB 15.6 PolegadasFhd- W11 82mj0000br;R$ 5.799,00
208;Bateria Powertek, 12v, 18ah, En017;R$ 218,66
209;Cabo de Segurança com Chave C3TECH CS - 30;R$ 28,40
210;Notebook Acer Aspire 5, Intel Core I7, Memória RAM 8GB, SSD 512GB, 14 Polegadas Full HD, Intel Iris XE Graphics, Windows 11 Home - A514-54-789C;R$ 5.999,00
211;Notebook Asus Intel Core i3-1115g4, 4GB RAM, SSD 256GB, 15,6', UHD Graphics, Windows 11 Home, Cinza - X515EA-EJ1320W;R$ 2.749,99
212;Fonte Carregador REPLACEMENT Para Lenovo Thinkpad Edge S431 20v 4.5a 668;R$ 108,74
213;Notebook Lenovo IdeaPad 3i Intel Celeron N4020 Dual Core, 4GB, HD 500GB, Linux, 15.6, Prata - 82BUS00000;R$ 1.999,99
214;"Notebook Gamer Acer Nitro 5 Geforce Gtx 1650 15.6"" 144hz Intel Core I5 11400h 4.50ghz 11ª Geração 8gb 256gb SSD 1tb Hd Windows 11 An515-57-579b";R$ 5.623,20
215;Carregador Fy Para Lenovo Ideapad S145 81s90008br, 20v, 3.25a, 65w;R$ 69,90
216;"Notebook Gamer Acer Nitro 5 Intel Core I7 8GB Gtx 1650, 1tb Hdd 256gb Ssd, 17.3"" Windows 11 Home - An517-54-72a6";R$ 6.174,05
217;Notebook Samsung Book, Intel Core I5-1135G7, 8GB, SSD 256GB, Tela 15.6 Full HD LED, Windows 11 Home, Branco - Np550xda-Xh1br;R$ 3.302,85
218;Notebook Gamer Acer Nitro, Intel Coret I5, Nvidia Rtx 3050, 8GB, 512GB SSD, Windows11, Tela De 15,6Polegadas - AN515-57-5;R$ 6.665,04
219;Notebook Positivo Motion Gray, Intel Celeron N4020, 4GB, 128GB EMMC, Tela 15.6 HD, Windows 11 - C4128g-15;R$ 1.349,10
220;Notebook Acer Predator Triton Intel Core i7, RAM 16GB, RTX 3060, SSD 512GB, 16 Polegadas -  Windows 11 Home;R$ 9.214,05
221;Fonte Mbtech Universal De Note, 24V, 500mV, Bivolt - Mb84100;R$ 61,75
222;"Notebook Lenovo Ideapad 3i Celeron, 15.6"", 4GB, 128GB SSD, Windows 11, Prata -  82bu0008br";R$ 1.835,61
223;Notebook Ultra Windows 10 Home Tela 14 Polegadas Core I3 Memória 4GB 120GB SSD Prata - UB420;R$ 2.510,07
224;Fonte Para Notebook Dell 19.5v 3.34a 65w Pa-12 | 19.5v 3.34a;R$ 68,30
225;"PC Gamer Completo Fácil AMD Ryzen 5, 5600g, 3.9ghz, Radeon Vega 7, 16GB DDR4, HD 500GB, Fonte 500w - Monitor 19"" Kit Gamer";R$ 3.059,15
226;Notebook Multi, 14 Pol., Pentium, 4GB, 64GB, Windows 10, Preto - PC310;R$ 1.260,25
227;Notebook Samsung Book, Intel Core i3-1115G4, 8GB RAM, SSD 256GB, 15.6 Full HD, Windows 11, Cinza Chumbo - NP550XDA-KV4BR;R$ 2.999,99
228;Notebook Dell XPS 13 Plus Ultraportátil Intel Core i7-1260P EVO, 16GB RAM, SSD 1TB, 13.4 Full HD, Iris Xe, Windows 11, Cinza Grafite - X13-i1200-A10;R$ 10.999,99
229;Notebook Asus Intel Core i5-1035G1, 8GB RAM, SSD 256GB, 15.6 Full HD, Endless SO, Cinza - X515JA-EJ1792;R$ 3.399,99
230;Fonte Carregador P/ Ultrabook Acer Aspire S5 19v 3.42a 688;R$ 78,90
231;Notebook Asus Vivobook 15 Intel Core i3-1115G4, 8GB RAM, SSD 256GB, 15.6 Full HD NanoEdge, Windows 11 Home, Prata Metálico - X1500EA-EJ3666W;R$ 2.699,99
232;Notebook Asus Vivobook Intel Core i7-1255U, 16GB RAM, SSD 512GB, 16 HD, Windows 11 Home, Prata Metálico - X1605ZA-MB313W;R$ 5.299,99
233;"Notebook Positivo Motion Grey 14.1"", HD Celeron, N4020, 128GB, 4GB, Linux, Q464c";R$ 1.169,90
234;Notebook Lenovo V14, i5-1135G7 8GB 256GB SSD, 14 Polegadas FHD (1366x768) antirreflexo, Linux, Preto - 82NMS00100;R$ 3.399,00
235;Notebook Compaq Presario 420, Intel Pentium N3700, Windows 10, Home 4GB, 120GB SSD, 14'' - Cinza;R$ 1.254,72
236;Carregador Notebook Acer Aspire 4310 4540 4553 4736z 65w;R$ 85,40
237;Fonte Carregador Notebook Acer Aspire 5538 19v 3.42a 65w;R$ 85,40
238;Carregador De Notebook Altomex Adaptador Universal Fonte Até 24v;R$ 52,80
239;Fonte Carregador Lenovo Notebook Ideapad 320 80yh001br Pino Fino;R$ 116,00
240;Fonte Carregador P/  Lg  All In One Lcap31  19v 7.37a 140w  6.4x4.4mm;R$ 219,99
241;Fonte Carregador Para Dell Inspiron 15-3583 P75f P75f106 823, 110v/220v (bivolt);R$ 98,89
242;Fonte Best Battery Para Notebook Lenovo, 20V, 325A, 65W, USB, Pino Retangular - Bb20-le20-a;R$ 78,40
243;Fonte Acer Aspire 3, 19v, 3.42a, 479 Bivolt - A315-53-c5x2;R$ 78,99
244;Fonte Carregador, Para Lenovo Ideapad, 110-14ibr, 310, 320, 20v, Ponta Fina;R$ 116,00
245;Fonte Carregador IFONTE Notebook Asus X44c K43e K43u A43e X54 X53 X52 19v;R$ 85,40
246;Capa Xtrad Para Notebook 15.6 Polegadas Em Neoprene E Ziper, Preto;R$ 49,40
247;Fonte Carregador Altomex Para Notebook Universal Computador Bivolt 9 Plugs;R$ 46,90
248;Notebook Ultra Ub532 - Tela 14, Intel I5, Ram 8GB, Ssd 240GB, Windows 10 - Prata;R$ 3.153,49
249;Fonte Carregador P/ Notebook Samsung Odyssey Np800g5m, 19v 6.32a, 120w, Plug 5.5x3.0mm;R$ 349,99
250;"Computador Completo Fácil AMD Ryzen 5 5600g, Vega 7 Graphics, 8GB DDR4, 3000mhz, SSD 240GB, Monitor 19"" LED, Teclado E Mouse";R$ 2.625,65
251;"Computador Completo Fácil Amd Ryzen 5 5600g, Vega 7 Graphics ,16GB DDR4, 3000mhz, SSD 240GB, Monitor 19"" LED, Teclado E Mouse";R$ 2.795,65
252;Fonte Fy Para Notebook Lenovo Thinkpad T440s, 20V, 3.25A, Bivolt - FY-254;R$ 74,90
253;Fonte Para Notebook  Thinkpad T440, Edge E531, Yoga 2, 20V, 90W, Preto - BB20-LE20-B;R$ 90,83
254;"Notebook Samsung Galaxy Book2 Intel Core I3-1215u, Windows 11 Home, 8GB, 256GB SSD, 15.6"" Full HD LED - Grafite";R$ 3.199,00
255;Fonte Carregador Para Note Hp 245 G6 19.5v 3.33a 65w 761, Voltagem De Entrada;R$ 102,00
256;USADO: Notebook Lenovo Ideapad 330-15ikb, Intel Core I3-7020u, 4GB RAM, 1TB, Tela 15.6 Polegadas, Windows 10;R$ 1.704,00
257;"Notebook Compaq Presario 420 Intel Pentium-n3700, 4Gb RAM, 120GB SSD, Windows 10, 14.1"" - Cinza";R$ 2.371,49
258;Notebook Vaio  Fe15 Intel Core I7, 16GB RAM, SSD 512GB, 15.6 Polegadas Full HD, Windows 11 Home - Cinza Grafite;R$ 4.500,00
259;Gigabyte Aorus 15 Se4 · Intel, 12ª Geração I7-12700h Rtx 3070, Tela 15 Polegadas FHD, Ssd 1TB Nvme Ram 16GB;R$ 16.947,37
260;Fonte Carregador Para Hp Probook 440-g5 19,5v 3.33a 65w 761 - 110v/220v (bivolt);R$ 102,00
261;Notebook Samsung Galaxy, Book2 360, Intel Core I7 -1255u, 16GB, 1TB Ssd, Tela 13.3'', Full Hd Amoled, Intel Iris Xe -;R$ 8.589,07
262;Notebook Lenovo V14 Amd R5 5625u, 16GB, 256GB, Ssd W11 Pro 14'' FHD - 82un000bbr;R$ 4.099,00
263;Notebook Asus X513EA EJ3010, Intel Core I7, 8GB, SSD 256GB, Tela 15.6 Polegadas, Endless OS;R$ 5.879,99
264;Notebook Gamer Lenovo Legion 5i I7-12700h, 16GB, RTX3060 6GB, 512GB SSD Pcie, Windows 11, Tela 15.6 Full HD - 82TB0000br;R$ 10.599,00
265;Fonte Carregador Compativel Com Monitor Lcd Lg 22ea53 19v 3.42a 644;R$ 75,05
266;Notebook LG Gram Intel Core i5-1035G7, 8GB, 256GB SSD, 17 IPS Full HD, Windows 10 Home, Titanio - 17Z90N-VBJ51P2;R$ 6.199,99
267;USADO: Notebook Gamer Acer Nitro 5 An517-52-75wh, Intel Core I7-10750h, 8GB RAM, GTX 1650, SSD 512GB, Tela 17.3 Polegadas, Windows 10 - Ouro;R$ 5.499,00
268;"Notebook Samsung Galaxy Book Pro 360, Intel Evo Core I7, 16GB HD, 512GB SSD, 13.3"", Full HD, Intel Iris Xe, Windows 11 Home, Mystic Navy - np930qdb-ku1br";R$ 9.651,27
269;Mesa Dobrável Pelegrin Pel-014b Portátil Em Metal Para Notebook;R$ 92,92
270;USADO: Notebook Acer Aspire 5 A514-54-384j, Dourado, Intel Core I3-1115g4, RAM 8GB, SSD 256GB, Tela 14 Polegadas, Windows 10, Ouro, Recer;R$ 2.529,00
271;Notebook Gamer Asus Strix Scar 18, Intel Core 13ª Geração I9-13980HX, 32GB RAM, RTX 4090, SSD 2TB NVMe, Tela 18 Polegadas Wqxga;R$ 57.157,89
272;Notebook Acer Aspire 5 AMD Ryzen 7 8GB 256GB SSD;R$ 3.533,07
273;Notebook Gamer Lenovo Gaming 3i Intel Core i5 8GB;R$ 3.942,00
274;Fonte Carregador Para Notebook HP 250 G3 19,5v 3.33a 65w 761, Voltagem De Entrada;R$ 102,00
275;Fonte Carregador Para Dell Vostro 15-3000 19,5v 3.34a 823;R$ 98,89
276;Notebook Asus Vivobook Pro,intel Core I9 11900h,16GB,512GB SSD,rtx3050, Tela15,6 Polegadas,w11-K6502HC-LP095W;R$ 9.359,69
277;Fonte de alimentação 19.5v, 3.34a, 65w, Para Dell I15-7560-m30s 823;R$ 98,89
278;Fonte Carregador Para Notebook Acer Aspire Pa-1650-86, 19v 3.42a 65w, Pino 5.5 X 1.7 Mm;R$ 58,90
279;Notebook Asus Vivobook 15 AMD Ryzen 7-4800H, 16GB RAM, SSD 256GB, 15.6 Full HD, Windows 11, Prata Metálico - M1502IA-EJ211W;R$ 4.699,99
280;Notebook Acer 15.6 I5-10210u 4gb 256gb Ssd Linux;R$ 4.399,00
281;Notebook Gamer Gigabyte Aero Intel Core i7-12700H, 16GB RAM, GeForce RTX 3070 Ti, 2TB SSD, 17.3 4K, Windows 11, Prata - AERO17XE5-73BR738HP;R$ 15.799,99
282;Notebook Gamer Gigabyte Aorus 17 YE5 Intel Core i7-12700H, 16GB RAM, RTX 3080Ti, 1TB SSD, 17.3, Win 11 Home, Cinza - AORUS 17 YE5-74BR544SH;R$ 15.999,99
283;Fonte Carregador P/ Notebook Dell Vostro 3500  19.5v 4.62a 90w  7.4x5.0mm;R$ 149,99
284;Notebook VAIO FE14 Intel Core i7-1255U, 8GB RAM, SSD 256GB, 14 Full HD, Windows 11 Home SL, Cinza - VJFE44F11X-B0311H;R$ 4.799,99
285;Fonte Carregador Compativel Com Ultrabook Lg Gram 14z980 19v 646;R$ 69,90
286;Fonte Carregador Fy Para Notebook Lenovo Ideapad 110-17ikb 80vk;R$ 106,90
287;Notebook Acer A315-56-3478, I3, 4GB, 256GB, Tela 15.6, Windows 11 - NX.HV1AL.00M;R$ 2.599,00
288;Notebook Multi Legacy Book, Intel Celeron, 4GB, 64GB, Tela 14.1 HD, Windows 11 Home, Preto - PC270;R$ 1.168,90
289;Notebook Lenovo V14, Intel Core I5-1135G7, 14pol. FHD, RAM 8GB, SSD 256GB, NVIDIA GeForce MX350 2GB GDDR5, Windows 11 Pro, Preto - 82nm0014br;R$ 4.299,00
290;"Notebook Asus Intel Celeron 15.6"", 128GB SSD, 4GB Mem, Windows 11 Pro";R$ 1.832,22
291;Notebook Lenovo Ideapad - Tela 15.6'' Full HD, Ryzen 5 5500u, 12GB, SSD 256GB, Linux - 82mfs00000;R$ 4.599,00
292;Fonte Carregador HP Notebook Pavilion Dv4 Dv5 Dv6 G4 E G42;R$ 103,40
293;Notebook Lenovo V14, I3-1115G4, 8GB RAM, SSD 256GB, Tela 14 HD, Windows 11 PRO, Preto - 82NM000YBR;R$ 3.599,00
294;Notebook Lenovo V15, Intel Core I3, RAM 4GB, 500GB, 15.6pol. Antirreflexo, Intel UHD Graphics, Windows 10 Pro, Cinza - 82nq0000br;R$ 3.666,22
295;"Notebook Samsung Galaxy Book Go 14"" Full HD Snapdragon 8 núcleos 4GB 128GB SSD Windows 11 Professional NP340XLA-K05BR";R$ 2.151,00
296;Fonte Carregador Para Lenovo Thinkpad 92p1111 20v 4.5a 558;R$ 99,50
297;Notebook Multi Ultra, Intel Celeron, RAM 4GB, SSD 120GB,  15.6pol. FHD, Intel UHD Graphics 600, Windows 10, Prata - Ub220;R$ 2.005,99
298;Fonte Dell Inspiron 15 5000 Series 5565 5567 5568;R$ 74,90
299;Notebook Acer Aspire 3 Intel Core I3, 20GB, SSD 256GB, Tela 15.6, Windows 11, Cinza;R$ 4.499,00
300;Fonte Nobreak Mcm 12.8v, 5a, Fon1378-rs, Garra Desktop Fic, Preto;R$ 90,48
301;Notebook Dell Inspiron i15-3501 - i7 1165G7, 16GB, SSD 500GB, Intel Iris Xe, Tela 15.6, Windows 10;R$ 6.672,49
302;Bateria Unipower, 12v, 12ah, Selada, F250, Up12120 Rt;R$ 323,84
303;Fonte Para Notebook Dell 5558 | 19.5v 3.34a.;R$ 71,00
304;Fonte Carregador 19V 3.42A 65W, Para Positivo Sim+ Unique, P8, Voltagem De Entrada - DA-65A19;R$ 76,77
305;Notebook Lenovo Ideapad 3i I5-1135g7 8GB, 256GB, SSD W11 15.6Polegadas- 82-md000jbr;R$ 3.047,59
306;Fonte Carregador Para Notebook Dell P29g 19.5v 3.34a 823, Voltagem De Entrada;R$ 98,89
307;Fonte Carregador Para Dell Latitude 3500 3400 15 14 P86f  823 - 110v/220v (bivolt);R$ 98,89
308;Notebook Ideapad Gaming 3i, I5-10300h, 8GB, 256GB SSD, GTX 1650 4GB, 15.6'' FHD Wva, Linux - 82cgs00100;R$ 4.961,11
309;Notebook Acer,  A314-35-c7e8, Celeron 4GB, 128 W11h - Nx.awbal.008;R$ 2.010,00
310;Fonte Carregador Para Notebook HP 250 G5 19.5v 3.33a 65w 761;R$ 102,00
311;Fonte Altomex Para Notebook Universal, 120W, 1.3A, 20V, Com 8 Plugs Diferentes;R$ 49,90
312;Notebook Dell Intel I5 1135G7, Memória RAM 32GB, SSD 1TB, Tela 15.6'' Full Hd,  Windows 11, Intel Iris Xe - I15-i1100;R$ 5.941,49
313;Case Neoprene Para Notebook, Ate 15.6 Pol. Multilaser Bo400, Cor: Preto E Cinza;R$ 64,95
314;"Chromebook Lenovo 100e com Processador Intel Celeron N4020 2.8GHz, 4GB de Ram, SSD 32GB, Tela de 11.6"" LED HD, Sistema Operacional Chrome OS, Preto";R$ 1.626,57
315;Base Para Notebook C3Tech 15,6 Nbc-200si;R$ 78,76
316;Bateria Para Note Dell Inspiron 13 5378 T2jx4 Wdxor 42wh - Preto;R$ 288,00
317;Notebook Lenovo Thinkpad T14 G2 Intel Core I5-1145g7, 16GB DDR4-3200, 256GB SSD M.2 2280, Windows 11 Pro;R$ 6.570,23
318;Fonte Carregador Para Samsung Ultrabook Np350 19v 646, Preto, 110v/220v (bivolt);R$ 69,90
319;"Tela  16""  B160hw02 V.0  30 Pinos  Fhd Marca Fti";R$ 998,99
320;Fonte Carregador Para Hp Elitedesk 800 G3  65w 713 - Voltagem De Entrada;R$ 96,00
321;Fonte Carregador Para Sony Vaio Fit 15s Vjf155f11x 712, Bivolt;R$ 78,90
322;Fonte Carregador Para Notebook Hp 15-da0012dx 19,5v 65w 761 - 110v/220v (bivolt);R$ 102,00
323;Notebook Asus Intel Core I5 8gb Ssd 256gb Tela 15.6 Endless OS - X515ja-ej1792;R$ 2.789,07
324;Teclado P/  Notebook Dell Latitude E5420  Padrão Br;R$ 169,99
325;Notebook Lenovo Ideapad 3I, Celeron N4020, 4GB RAM, SSD 128GB, 15.6 HD, Linux, Prata;R$ 1.845,90
326;Fonte Carregador Dell Precision M4600 19,5v 9.23a 180w 821;R$ 255,90
327;Notebook Vaio Fe15 AMD Ryzen 7-5700U, 16GB RAM, SSD 512GB, 15.6 Full HD, Windows 11 Home, Prata Titânio;R$ 4.699,00
328;Notebook Asus Rog Flow Z1, Intel 13ª Geração I9-13900h, 16GB, Rtx 4050, SSD 1TB Nvme, Tela 13 Polegadas QHD;R$ 21.684,21
329;Notebook Gamer Acer Nitro 5 An517-54-56q0 Ci5, 8 GB RAM DDR4, Gtx 1650, 1TB HDD, 256GB SSD, Tela 17.3 Polegadas, Full HD, Windows 11 Home, Preto;R$ 5.129,05
330;Fonte Intelbras EF 1203+, 38W, 12V;R$ 82,08
331;Computador Fácil AMD Ryzen 5 5600g, Radeon Vega 7 Graphics, 16GB DDR4, 3000mhz, SSD 240GB;R$ 2.234,65
332;Apple Macbook Pro, M2 Pro 2022 12c Cpu, 19c Gpu, 16GB, 1TB, Tela 16 Polegadas, Cinza Espacial;R$ 18.999,99
333;"Cooler/base Para Notebook/laptop, 15.6"" Dynamic Wind, 1 Fan - Cn100";R$ 41,72
334;Carregador Multi Universal, para Laptop, 90W, Preto - Cb007;R$ 167,92
335;Notebook Legacy, Book Multi, 14.1'' Polegadas, W11 Intel Celeron, SSD 64GB, 4GB - Preto Pc271;R$ 1.213,90
336;Suporte Para Notebook 14  C3tech Nbc-200rgd;R$ 50,36
337;Case p/ Notebook 13.3´´ Reliza Slim 000377 Preto;R$ 47,11
338;"Notebook Lenovo V15 I5-1135g7, 8GB, SSD 256GB, 15.6"" Full HD, W11 Pro 82me000ebr - Preto";R$ 4.499,00
339;Fonte Elgin 46RFTE90W000, 90W, Bivolt, com Cabo, Preta - 46rfte90w000;R$ 88,26
340;Fonte Carregador Samsung Notebook R440 Rv410 Rv411 Rv415 Rv420 19v;R$ 85,40
341;"Apple Macbook Pro 13"" (M2 Da Apple, Com 8 CPU, 10 GPU, 8GB RAM, 512GB SSD) - Cinza-espacial";R$ 10.829,99
342;Caixa De Som Para Pc/notebook 6w Kp-ro800 - Knup;R$ 52,89
343;Notebook Samsung Book , I5, 8GB, 256GB SSD, Windows 10 Home, Cinza Chumbo, Np550xda-kf2br.;R$ 8.499,15
344;"Case para Notebook Basic 15.6"" - Classic Game";R$ 64,43
345;Capa Para Notebook Reliza, 15.6, Em Neoprene E Ziper, Preto;R$ 46,70
346;Fonte Carregador Para Lenovo Ideapad 330 20v 2.25a 45w Le07, 110v/220v bivolt;R$ 115,80
347;Fonte Carregador Para Ibm Lenovo Ideapad B490 20v 4.5a 90w 558;R$ 99,50
348;Fonte Carregador Compativel Com Samsung / Lg 11t540 19v 2.1a 40w U340 646 - Fonte Compativel Com Samsung / Lg 11t540 19v 2.1a 40w U340 646;R$ 69,90
349;Notebook Dell Inspiron, I15-I1100, Intel I7 1165G7, 32GB, SSD 500GB, Tela HD 15.6, GeForce MX330, Linux, Preto;R$ 6.910,49
350;Teclado Notebook FTI para Lenovo Thinkpad T490, E480, BR, Sem Iluminação;R$ 309,99
351;Fonte Carregador P/ Acer Aspire F15 F5-573-51lj 19v 65w 479 - Voltagem De Entrada;R$ 78,99
352;Notebook Multi Legacy Cloud, 64GB, 2GB RAM, 14 Polegadas Polegadas HD, Win10 Home - Pc134;R$ 988,90
353;Notebook HP 250 G8 Intel Core I3-1005G1, 4GB RAM, HDD 500GB, Tela 15.6, Windows 10 Pro, Prata - 3G4Z3LA#AK4;R$ 2.340,00
354;Pc Gamer Completo Fácil AMD Ryzen 5 5600G 3.9GHz, 16GB DDR4, RTX 3050 8GB, SSD 960GB, Windows 10 + Monitor 19 + Kit Gamer;R$ 6.110,65
355;Fonte Carregador LG All In One,  65W, 22V240, Bivolt Automático - LG24V36;R$ 75,05
356;"Notebook Asus Intel Celeron, 4GB RAM, 500GB HD, Tela 15.6"", Windows 10 Home - X543MA-GQ1300T";R$ 2.184,57
357;Notebook Acer, Aspire 5, Intel Core I5 10210u 15.6 8GB, SSD 256GB, Win 10, Geforce MX250;R$ 4.699,99
358;Notebook, Asus X543ua-gq3430t, Tela 15.6, Intel I3, Ram 4Gb, Ssd 256Gb, Windows 10, Cinza;R$ 2.699,00
